Land,Jaar,HydroEnergy,SolarEnergy,WindEnergy,Oppervlakte,BNPpp,RenewableEnergy,percentageGroen,BPNperLand,GrijzeEnergie,Populatie
Latvia,2012,14819.12916,0,455.7271984,64490,14031.79587,66107.1983,40.3664695,28545148936,163767.6,2034319
Lebanon,1990,1608.29,0,0,10450,1050.116702,5480.58,11.50539752,2838485398,47634.85999,2703019
Lebanon,1991,1814.726667,0,0,10450,1617.271936,5813.996667,8.644786453,4451497337,67254.37,2752473
Lebanon,1992,2317.475895,0,0,10450,1965.337082,6336.765895,8.161352033,5545921821,77643.58,2821868
Lebanon,1993,2253.626842,0,0,10450,2597.593375,6391.856842,5.554328047,7535259914,115078.85,2900862
Lebanon,1994,2500.811154,38.98,0,10450,3226.980273,6830.851154,5.456005438,9599127189,125198.76,2974647
Lebanon,1995,2315.236582,54.97,0,10450,3863.246579,6821.196582,4.605345911,11718795352,148114.75,3033406
Lebanon,1996,2681.487377,70.97,0,10450,4457.939768,7334.237377,5.106505471,13690217121,143625.37,3070974
Lebanon,1997,2954.627132,87.96,0,10450,5093.267689,7685.547132,4.77306581,15751867489,161019.09,3092684
Lebanon,1998,2634.193787,108.98,0,10450,5538.664428,7571.523787,5.632954789,17247179483,134414.78,3113960
Lebanon,1999,1135.152049,131.97,0,10450,5509.320271,6213.612049,4.339018507,17391056437,143203.17,3156661
Lebanon,2000,1618.513618,158.97,0,10450,5334.880244,6716.403618,5.013327228,17260364842,133970.98,3235380
Lebanon,2001,1180.972201,182.96,0,10450,5253.097584,6509.802201,4.511331827,17649751244,144298.9,3359875
Lebanon,2002,2233.376888,213.95,0,10450,5436.587507,7859.146888,5.837127423,19152238806,134640.66,3522842
Lebanon,2003,4295.481487,246.94,0,10450,5425.66907,10247.19149,7.56551128,20082918740,135446.12,3701464
Lebanon,2004,3598.039045,283.95,0,10450,5424.217944,10109.09904,6.620693853,20955223881,152689.4199,3863271
Lebanon,2005,3423.668296,313.93,0,10450,5339.42388,10188.6583,7.023757902,21287562189,145059.9301,3986865
Lebanon,2006,2372.47798,359.94,0,10450,5372.475056,9340.44798,7.642170469,21796351575,122222.45,4057041
Lebanon,2007,2000.118004,417.93,0,10450,6015.802129,9065.468004,8.768596643,24577114428,103385.62,4085426
Lebanon,2008,1230.61877,481.9,0,10450,7015.605178,7843.99877,5.732774865,28829850746,136827.26,4109389
Lebanon,2009,2136.494345,554.88,0,10450,8403.109316,7853.074345,4.292293127,35139635158,182957.55,4181742
Lebanon,2010,2900.967453,629.86,0,10450,8763.795964,8314.037453,5.273733344,38009950249,157649.94,4337156
Lebanon,2011,2716.445322,703.88,0,10450,9132.434202,8194.525322,5.231662311,40078938640,156633.3,4388637
Lebanon,2012,3369.064327,838.83,0,10450,9729.282193,8973.094327,4.972384701,43205095854,180458.57,4440728
Liberia,1990,0,0,0,111370,182.7971869,24687.6663,95.43233001,384400000,25869.2901,2102877
Liberia,1991,0,0,0,111370,168.436541,24687.6663,96.57546018,348000000,25563.0843,2066060
Liberia,1992,0,0,0,111370,110.1705944,24687.6663,96.57546018,223500000,25563.0843,2028672
Liberia,1993,0,0,0,111370,79.94621075,24687.6663,96.57546018,160400000,25563.0843,2006349
Liberia,1994,0,0,0,111370,65.47315997,24687.6663,96.57546018,132200000,25563.0843,2019148
Liberia,1995,0,0,0,111370,64.81015385,24664.5,96.40928279,134800000,25583.1174,2079921
Liberia,1996,0,0,0,111370,72.52703953,24664.5,96.40928279,159400000,25583.1174,2197801
Liberia,1997,0,0,0,111370,125.100939,41938.785,97.85657238,295900000,42857.4024,2365290
Liberia,1998,0,0,0,111370,140.5739059,34128.36,88.76509856,359600000,38447.9492,2558085
Liberia,1999,0,0,0,111370,161.1376724,38385.27,89.53342727,441800019.1,42872.5574,2741755
Liberia,2000,0,0,0,111370,182.9427731,43162.875,90.49746561,529064645.6,47695.1202,2891968
Liberia,2001,0,0,0,111370,171.7371969,44989.875,91.42446572,515000354,49209.88561,2998770
Liberia,2002,0,0,0,111370,174.5547566,51722.76235,92.19923816,536000578.1,56098.90427,3070673
Liberia,2003,0,0,0,111370,130.9126653,53930.20497,91.99637153,409000229,58622.10006,3124222
Liberia,2004,0,0,0,111370,146.6413297,56232.74384,91.38091476,467000284.1,61536.63923,3184643
Liberia,2005,0,0,0,111370,165.7601803,58633.81749,90.32826428,542000317,64911.92758,3269786
Liberia,2006,0,0,0,111370,178.4531481,62133.2604,89.91506782,604028929.6,69102.16709,3384804
Liberia,2007,0,0,0,111370,209.8115997,63221.3754,90.77348042,739027160.8,69647.40705,3522337
Liberia,2008,0,0,0,111370,231.4432108,65654.7627,92.00729941,850040458.8,71358.21084,3672782
Liberia,2009,0,0,0,111370,302.2760595,68177.16967,92.51959018,1155147357,73689.44192,3821498
Liberia,2010,0,0,0,111370,326.604433,70860.97647,90.63533642,1292697080,78182.50505,3957990
Liberia,2011,0,0,0,111370,378.8140624,73412.91823,89.39248454,1545400000,82124.26202,4079574
Liberia,2012,0,0,0,111370,414.1851554,73412.91823,89.39248454,1735500000,82124.26202,4190155
Libya,1990,0,0,0,1759540,6571.656342,5235.01,3.129310265,28904898118,167289.58,4398419
Libya,1991,0,0,0,1759540,7110.744547,5235.01,3.011598746,31992732972,173828.27,4499210
Libya,1992,0,0,0,1759540,7371.860168,5235.01,2.886708302,33887047909,181348.77,4596811
Libya,1993,0,0,0,1759540,6534.629837,5235.01,2.701569467,30660051911,193776.62,4691934
Libya,1994,0,0,0,1759540,5978.606521,5235.01,2.363398428,28610549763,221503.49,4785488
Libya,1995,0,0,0,1759540,5235.818276,5235.01,2.191642002,25541379187,238862.46,4878202
Libya,1996,0,0,0,1759540,5610.145235,5349.98,2.101737023,27884615385,254550.4,4970391
Libya,1997,0,0,0,1759540,6064.782203,5467.96,2.122498482,30700897875,257619.0299,5062160
Libya,1998,0,0,0,1759540,5287.695465,5588.92,2.148325779,27251534530,260152.35,5153764
Libya,1999,0,0,0,1759540,6858.53602,5711.88,2.045248493,35975860857,279275.6,5245414
Libya,2000,0,0,0,1759540,7170.519228,5842.89,2.042449921,38270954138,286072.6199,5337264
Libya,2001,0,0,0,1759540,6284.159053,5976.87,2.032285722,34112319439,294095.95,5428303
Libya,2002,0,0,0,1759540,3711.602774,6068.85,1.966764711,20481889764,308570.2101,5518341
Libya,2003,0,0,0,1759540,4682.625724,6162.8,1.968585618,26265625000,313057.25,5609166
Libya,2004,0,0,0,1759540,5807.646288,6258.81,1.893805455,33122307692,330488.5401,5703224
Libya,2005,0,0,0,1759540,8158.984214,6357.78,1.846186601,47334697754,344373.6401,5801543
Libya,2006,0,0,0,1759540,9304.308502,6461.74,1.91357195,54961936663,337679.4899,5907149
Libya,2007,0,0,0,1759540,11219.43296,6571.73,2.050181342,67516236338,320543.84,6017794
Libya,2008,0,0,0,1759540,14231.60089,6678.7,1.79131371,87140405361,372838.0999,6123022
Libya,2009,0,0,0,1759540,10151.64587,6777.72,1.642640183,63028320702,412611.3601,6208680
Libya,2010,0,0,0,1759540,11933.77926,6865.68,1.602589846,74773444901,428411.55,6265697
Libya,2011,0,0,0,1759540,5517.779569,6935.69,2.256556719,34699395524,307357.22,6288652
Libya,2012,0,0,0,1759540,13035.1922,6994.64,1.691687517,81905365776,413471.16,6283403
Lithuania,1990,630.4311255,0,0,65300,0,12373.55819,3.09677812,,399562.3099,3697838
Lithuania,1991,492.850689,0,0,65300,0,12087.55525,2.887548367,,418609.6201,3704134
Lithuania,1992,553.7426429,0,0,65300,0,12166.99353,4.609235716,,263969.8701,3700114
Lithuania,1993,679.6000588,0,0,65300,0,18123.63901,8.890992859,,203842.69,3682613
Lithuania,1994,1086.274386,0,0,65300,0,19290.92054,9.823367345,,196377.88,3657144
Lithuania,1995,631.2892574,0,0,65300,0,19709.23358,10.34126862,,190588.16,3629102
Lithuania,1996,471.5193264,0,0,65300,0,21349.01277,11.47351571,,186072.11,3601613
Lithuania,1997,498.9694301,0,0,65300,0,21828.89235,11.6195099,,187864.14,3575137
Lithuania,1998,591.1170093,0,0,65300,0,24044.84786,12.92659185,,186010.73,3549331
Lithuania,1999,746.963221,0,0,65300,0,25230.61214,14.97327495,,168504.3,3524238
Lithuania,2000,682.1773941,0,0,65300,0,26894.55263,17.18556671,,156495,3499536
Lithuania,2001,526.8338866,0,0,65300,0,28593.75048,17.58941821,,162562.23,3470818
Lithuania,2002,495.5091153,0,0,65300,0,30352.38975,17.88962525,,169664.76,3443067
Lithuania,2003,446.1940328,0,0,65300,0,31572.36327,18.06564615,,174764.65,3415213
Lithuania,2004,618.4102048,0,1.46890785,65300,6706.834687,32967.62546,18.0668005,22649483749,182476.28,3377075
Lithuania,2005,898.6325959,0,3.985066944,65300,7863.527827,33839.70199,17.7811242,26126791384,190312.5,3322528
Lithuania,2006,998.0278231,0,35.19493583,65300,9240.297059,35605.10453,17.62097168,30214930515,202060.96,3269909
Lithuania,2007,996.9648805,0,251.0172858,65300,12298.20555,36597.69374,17.27545822,39739117789,211847.8901,3231294
Lithuania,2008,982.3876131,0,320.1312869,65300,14961.72397,38622.53159,18.5674545,47851049428,208011.99,3198231
Lithuania,2009,872.757801,0,325.2257843,65300,11837.11668,38577.22157,20.32211212,37439805733,189828.8,3162916
Lithuania,2010,3243.957549,0,1345.64165,65300,11976.90114,42569.7369,21.69427411,37095840325,196225.68,3097282
Lithuania,2011,3492.442016,0,3456.062412,65300,14360.42479,44837.35448,23.09455557,43485017710,194146.86,3028115
Lithuania,2012,3000.075898,14.18475602,3829.884125,65300,14333.24742,48282.35837,24.27537467,42824489650,198894.39,2987773
Macao SAR. China,1990,0,0,0,30.3,8312.17567,59,0.66098296,2990180515,8926.100001,359735
Macao SAR. China,1991,0,0,0,30.3,9377.798152,59,0.649200603,3464946372,9088.1,369484
Macao SAR. China,1992,0,0,0,30.3,12125.98728,59,0.597540967,4581185869,9873.8,377799
Macao SAR. China,1993,0,0,0,30.3,13713.39191,59,0.547365687,5280218135,10778.89999,385041
Macao SAR. China,1994,0,0,0,30.3,14979.07263,59,0.515099397,5868546013,11454.09999,391783
Macao SAR. China,1995,0,0,0,30.3,16465.11248,59,0.494974748,6560672254,11919.8,398459
Macao SAR. China,1996,0,0,0,30.3,16357.4003,59,0.41210902,6628525683,14316.60001,405231
Macao SAR. China,1997,0,0,0,30.3,16199.1522,29.5,0.189323441,6674552882,15581.80004,412031
Macao SAR. China,1998,0,0,0,30.3,14771.55676,29.5,0.193516223,6186475685,15244.19997,418810
Macao SAR. China,1999,0,0,0,30.3,13907.59159,29.5,0.19032872,5916957025,15499.50002,425448
Macao SAR. China,2000,0,0,0,30.3,14127.56667,29.5,0.177028325,6101794939,16663.99996,431907
Macao SAR. China,2001,0,0,0,30.3,14869.77842,29.5,0.177169729,6514271488,16650.69996,438088
Macao SAR. China,2002,0,0,0,30.3,15777.51806,31.78375,0.233927501,7008026418,13587.00874,444178
Macao SAR. China,2003,0,0,0,30.3,17584.69935,31.78375,0.230793521,7926373569,13771.50878,450754
Macao SAR. China,2004,0,0,0,30.3,22369.80866,61.28375,0.410293636,10258324483,14936.55875,458579
Macao SAR. China,2005,0,0,0,30.3,25189.77937,31.78375,0.189355139,11792570021,16785.25873,468149
Macao SAR. China,2006,0,0,0,30.3,30368.68719,31.78375,0.171152207,14568709568,18570.45875,479728
Macao SAR. China,2007,0,0,0,30.3,36620.44462,31.78375,0.199679486,18054684847,15917.38372,493022
Macao SAR. China,2008,0,0,0,30.3,40867.50523,31.78375,0.185137089,20731022849,17167.68378,507274
Macao SAR. China,2009,0,0,0,30.3,40876.60061,61.28375,0.327903236,21313263942,18689.58378,521405
Macao SAR. China,2010,0,0,0,30.3,53045.87901,88.5,0.446786921,28359706111,19808.09998,534626
Macao SAR. China,2011,0,0,0,30.3,67012.89381,38.35,0.182574935,36634742814,21005.07389,546682
Macao SAR. China,2012,0,0,0,30.3,77079.1733,38.35,0.182574935,42991910938,21005.07389,557763
Macedonia. FYR,1990,1440.616853,0,0,25710,2240.140336,1440.616853,2.410188008,4471828622,59771.97,1996227
Macedonia. FYR,1991,2495.068783,0,0,25710,2360.997767,2495.068783,4.424836398,4694744898,56387.81999,1988458
Macedonia. FYR,1992,2640.027436,0,0,25710,1171.765224,10482.52744,16.00798899,2316618515,65483.10001,1977033
Macedonia. FYR,1993,1831.642575,0,0,25710,1297.859337,10330.01258,14.84916626,2550194960,69566.28001,1964924
Macedonia. FYR,1994,2016.623421,0,0,25710,1728.51997,10302.01342,16.58246154,3381270267,62125.95998,1956165
Macedonia. FYR,1995,2337.114746,0,0,25710,2277.591662,10699.49475,17.80182463,4449375525,60103.36003,1953544
Macedonia. FYR,1996,2391.847011,0,0,25710,2258.159155,10651.23701,14.20694949,4422159848,74972.01998,1958303
Macedonia. FYR,1997,2571.096688,0,0,25710,1896.728201,10843.50669,15.90122067,3735312200,68192.92,1969345
Macedonia. FYR,1998,3021.450145,0,0,25710,1799.701449,10047.9191,15.07137602,3571043203,66668.89,1984242
Macedonia. FYR,1999,3731.846114,0,0,25710,1837.230159,11754.78598,17.67680584,3673288165,66498.35998,1999362
Macedonia. FYR,2000,3221.265438,0,0,25710,1875.127151,12604.16335,19.3762588,3772851459,65049.52003,2012051
Macedonia. FYR,2001,1777.837048,0,0,25710,1835.013622,8799.543914,15.16868524,3709636013,58011.24998,2021585
Macedonia. FYR,2002,2225.391092,0,0,25710,1980.753134,8812.727863,14.63240831,4018365768,60227.46001,2028706
Macedonia. FYR,2003,4182.949074,0,0,25710,2431.838642,11758.23644,17.29207854,4946296569,67997.82,2033974
Macedonia. FYR,2004,4613.414651,0,0,25710,2787.773056,12143.0633,18.20221472,5682719260,66712.00998,2038444
Macedonia. FYR,2005,4816.77323,0,0,25710,3063.596462,11591.2165,16.59009142,6258602831,69868.30998,2042894
Macedonia. FYR,2006,5460.254139,0,0,25710,3351.304879,12735.15863,17.86531896,6861227018,71284.25,2047330
Macedonia. FYR,2007,3776.568436,0,0,25710,4063.744425,9987.335525,13.40348243,8336475035,74512.99002,2051427
Macedonia. FYR,2008,3305.384693,0,0,25710,4821.542494,10804.08501,14.66752007,9909552356,73659.92996,2055266
Macedonia. FYR,2009,4280.826274,0,0,25710,4566.343921,12760.7944,18.39777256,9401736825,69360.54002,2058920
Macedonia. FYR,2010,8179.27697,0,0,25710,4561.178364,16925.62697,22.59359974,9407170388,74913.37,2062443
Macedonia. FYR,2011,5632.264557,3.930400947,0,25710,5079.959208,14067.57496,17.82263705,10494626768,78930.94002,2065888
Macedonia. FYR,2012,4193.015672,12.08361865,0,25710,4709.516545,12525.47929,16.46848177,9745261301,76057.27999,2069270
Madagascar,1990,1064.584004,0,0,587295,266.8922556,62747.9833,86.29275074,3081479800,72715.24289,11545782
Madagascar,1991,1043.456953,0,0,587295,222.9855792,64569.37635,85.38125839,2653141959,75624.7654,11898267
Madagascar,1992,1019.462417,0,0,587295,246.614824,66964.68312,85.78707987,3024459294,78059.17071,12263899
Madagascar,1993,1176.483818,0,0,587295,266.5990563,69745.87072,86.36494076,3370842211,80757.1569,12643864
Madagascar,1994,1169.532802,0,0,587295,228.3049883,71296.304,84.79768287,2977040884,84078.12759,13039754
Madagascar,1995,1222.361795,0,0,587295,234.892771,74520.93359,84.9078813,3159901109,87766.8038,13452526
Madagascar,1996,1307.611951,0,0,587295,287.7713967,75816.19665,84.41394362,3995028429,89814.77869,13882646
Madagascar,1997,1445.80975,0,0,587295,247.4504622,67149.0146,79.07331209,3545776813,84919.94685,14329239
Madagascar,1998,1507.739307,0,0,587295,252.7817884,61047.06661,75.88255608,3738704582,80449.4073,14790245
Madagascar,1999,1521.032347,0,0,587295,243.566786,71704.93775,77.50211033,3717515283,92519.981,15262817
Madagascar,2000,1582.198078,0,0,587295,246.282641,72106.08398,78.37633255,3877673635,91999.81887,15744811
Madagascar,2001,1622.098387,0,0,587295,278.9874499,77644.20859,79.97816705,4529575233,97081.7555,16235767
Madagascar,2002,1503.922292,0,0,587295,262.7418198,74547.35019,83.44809548,4397254715,89333.79457,16736029
Madagascar,2003,1722.83353,0,0,587295,317.4220317,76246.36277,80.5681059,5474030228,94635.9132,17245275
Madagascar,2004,1829.995952,0,0,587295,245.6704529,77966.81922,79.83041368,4363934417,97665.55831,17763367
Madagascar,2005,1855.319463,0,0,587295,275.5158225,79642.41136,80.42233875,5039292947,99030.21051,18290394
Madagascar,2006,1855.538988,0,0,587295,292.9908976,97125.97549,84.3062431,5515884434,115206.1483,18826129
Madagascar,2007,2020.779459,0,0,587295,379.0672587,96304.12596,83.31815348,7342923620,115586.0061,19371031
Madagascar,2008,2021.827487,0.020503739,0,587295,472.3790916,96060.29323,82.3015174,9413002737,116717.5239,19926798
Madagascar,2009,2012.468874,0.016295756,0,587295,417.1783021,96161.85113,83.15031188,8550363829,115648.2146,20495706
Madagascar,2010,1908.480752,0.021474972,0,587295,414.1427872,93345.26171,81.85477312,8729936136,114037.6525,21079532
Madagascar,2011,1820.183189,0.021093302,0,587295,456.3293071,93004.8579,78.85373315,9892702358,117946.0429,21678867
Madagascar,2012,1813.193285,0,0,587295,444.9585005,93004.8579,78.85373315,9919780222,117946.0429,22293720
Malawi,1990,1895.505292,0,0,118480,199.8920809,45494.71607,86.0960476,1880784190,52841.81718,9408998
Malawi,1991,1944.756658,0,0,118480,229.4346495,45209.49407,85.01926081,2203536031,53175.59061,9604199
Malawi,1992,2398.607818,0,0,118480,185.8457706,46071.20863,85.19531584,1799529357,54077.16161,9682918
Malawi,1993,1420.846906,0,0,118480,213.5208354,41527.68171,82.77340673,2070647127,50170.3184,9697635
Malawi,1994,1417.516055,0,0,118480,121.5144013,44064.28602,82.96691991,1181801920,53110.66877,9725612
Malawi,1995,1358.333617,0,0,118480,142.2661985,43077.46052,82.55592314,1397454122,52179.7333,9822812
Malawi,1996,1641.319149,0,0,118480,227.9496562,42360.38882,82.0879287,2281039098,51603.67607,10006767
Malawi,1997,1838.532597,0,0,118480,259.5642989,41991.0713,81.86009146,2663238983,51296.14511,10260421
Malawi,1998,2007.878851,0,0,118480,165.7193407,42407.75367,82.04287936,1750585204,51689.74322,10563554
Malawi,1999,2153.690878,0,0,118480,163.1898022,42136.45605,76.46869358,1775920040,55102.88469,10882543
Malawi,2000,2271.925938,0,0,118480,155.7643582,42954.37931,76.8553235,1743506287,55889.92064,11193230
Malawi,2001,2359.039558,0,0,118480,149.3672432,43024.43985,80.26936912,1716502070,53600.07226,11491824
Malawi,2002,2456.802055,0,0,118480,226.0768307,44651.05244,80.23382657,2665158943,55651.15656,11788731
Malawi,2003,2594.552638,0,0,118480,200.5426971,44796.14246,79.62136428,2424656666,56261.46056,12090476
Malawi,2004,2975.655641,0,0,118480,211.5738168,45246.19022,81.16754772,2625127098,55744.18778,12407618
Malawi,2005,3111.147051,0,0,118480,216.1146186,45754.05046,82.71287768,2754995877,55316.71941,12747846
Malawi,2006,3297.503146,0,0,118480,237.6982592,45242.34996,82.30685117,3116790613,54967.90281,13112383
Malawi,2007,3343.916129,0,0,118480,270.241146,46732.03334,82.52187528,3647816870,56629.87321,13498377
Malawi,2008,3893.165726,0,0,118480,307.5778976,48249.06405,80.29967392,4276769473,60086.25153,13904671
Malawi,2009,3771.273437,0,0,118480,351.0797566,48102.54599,81.42653352,5030641493,59074.78055,14329056
Malawi,2010,4659.544861,0,0,118480,365.5165695,48692.94671,78.64652158,5398615401,61913.66857,14769824
Malawi,2011,4179.021073,0,0,118480,369.6043472,49122.27568,79.24445548,5627896279,61988.28092,15226813
Malawi,2012,4381.798775,0,0,118480,270.0875313,49122.27568,79.24445548,4240491999,61988.28092,15700436
Malaysia,1990,12446.54657,0,0,330800,2417.416598,74228.68657,13.4790902,44023808155,550695.0801,18211097
Malaysia,1991,13382.5947,0,0,330800,2626.097529,75644.5847,12.64350904,49133851465,598287.8998,18709835
Malaysia,1992,13815.07207,0,0,330800,3080.062905,77382.51207,11.75748021,59151684070,658155.58,19204700
Malaysia,1993,14391.73548,0,0,330800,3395.525921,79640.37548,11.60753899,66894448025,686109.0499,19700762
Malaysia,1994,20485.51017,0,0,330800,3686.094451,87045.79017,11.4976403,74481194985,757075.2598,20205992
Malaysia,1995,19342.51077,0,0,330800,4286.16895,87264.22077,10.61598452,88832454525,822007.7997,20725374
Malaysia,1996,15956.22527,0,0,330800,4743.518822,85418.67527,8.963715297,100851000000,952938.29,21260881
Malaysia,1997,12283.66817,0,0,330800,4593.189321,82069.04817,8.133958743,100169000000,1008968.09,21808125
Malaysia,1998,15328.50435,0,0,330800,3228.157932,85554.71435,8.660566719,72175568255,987865.08,22358128
